,match_id,league,date,team,opponent,result,home,team_odds,opponent_odds,draw_odds,prediction,correct
0,pordenone_calcio_spezia_2021-08-13,Italian Coppa Italia,2021-08-13 15:45:00+00:00,spezia,pordenone_calcio,1.0,0,0.4444444444444444,0.381679389312977,0.3333333333333333,1.0,1
1,pordenone_calcio_spezia_2021-08-13,Italian Coppa Italia,2021-08-13 15:45:00+00:00,pordenone_calcio,spezia,0.0,1,0.381679389312977,0.4444444444444444,0.3333333333333333,0.0,1
2,genoa_perugia_2021-08-13,Italian Coppa Italia,2021-08-13 16:00:00+00:00,perugia,genoa,0.0,0,0.2399232245681382,0.6535947712418301,0.2941176470588235,0.0,1
3,genoa_perugia_2021-08-13,Italian Coppa Italia,2021-08-13 16:00:00+00:00,genoa,perugia,1.0,1,0.6535947712418301,0.2399232245681382,0.2941176470588235,1.0,1
4,ascoli_udinese_2021-08-13,Italian Coppa Italia,2021-08-13 18:45:00+00:00,udinese,ascoli,1.0,1,0.7507507507507507,0.1617076326002587,0.2515090543259557,1.0,1
5,ascoli_udinese_2021-08-13,Italian Coppa Italia,2021-08-13 18:45:00+00:00,ascoli,udinese,0.0,0,0.1617076326002587,0.7507507507507507,0.2515090543259557,0.0,1
6,lecce_parma_2021-08-15,Italian Coppa Italia,2021-08-15 16:00:00+00:00,lecce,parma,1.0,0,0.3571428571428571,0.4842615012106537,0.3125,0.0,0
7,lecce_parma_2021-08-15,Italian Coppa Italia,2021-08-15 16:00:00+00:00,parma,lecce,0.0,1,0.4842615012106537,0.3571428571428571,0.3125,1.0,0
8,frosinone_venezia_2021-08-15,Coppa Italia,2021-08-15 18:45:00+00:00,venezia,frosinone,1.0,1,0.5586592178770949,0.3424657534246575,0.3315649867374005,1.0,1
9,frosinone_venezia_2021-08-15,Coppa Italia,2021-08-15 18:45:00+00:00,frosinone,venezia,0.0,0,0.3424657534246575,0.5586592178770949,0.3315649867374005,0.0,1
10,cremonese_torino_2021-08-15,Coppa Italia,2021-08-15 19:00:00+00:00,torino,cremonese,1.0,1,0.6711409395973155,0.2399232245681382,0.2941176470588235,1.0,1
11,cremonese_torino_2021-08-15,Coppa Italia,2021-08-15 19:00:00+00:00,cremonese,torino,0.0,0,0.2399232245681382,0.6711409395973155,0.2941176470588235,0.0,1
12,alessandria_sampdoria_2021-08-16,Italian Coppa Italia,2021-08-16 19:00:00+00:00,sampdoria,alessandria,1.0,1,0.8620689655172414,0.1328374070138151,0.2,1.0,1
13,alessandria_sampdoria_2021-08-16,Italian Coppa Italia,2021-08-16 19:00:00+00:00,alessandria,sampdoria,0.0,0,0.1328374070138151,0.8620689655172414,0.2,0.0,1
14,bologna_u19_fiorentina_u19_2021-08-18,"Primavera Cup, Knockout stage",2021-08-18 18:40:00+00:00,bologna_u19,fiorentina_u19,1.0,1,0.4,0.4347826086956522,0.3225806451612903,0.0,0
15,bologna_u19_fiorentina_u19_2021-08-18,"Primavera Cup, Knockout stage",2021-08-18 18:40:00+00:00,fiorentina_u19,bologna_u19,0.0,0,0.4347826086956522,0.4,0.3225806451612903,1.0,0
16,olbia_pescara_2021-08-19,"Coppa Italia Serie C, Knockout stage",2021-08-19 18:45:00+00:00,pescara,olbia,1.0,1,0.625,0.2345215759849906,0.3125,1.0,1
17,olbia_pescara_2021-08-19,"Coppa Italia Serie C, Knockout stage",2021-08-19 18:45:00+00:00,olbia,pescara,0.0,0,0.2345215759849906,0.625,0.3125,0.0,1
18,frosinone_parma_2021-08-20,Italian Serie B,2021-08-20 18:30:00+00:00,frosinone,parma,0.5,1,0.4219409282700421,0.4545454545454545,0.3508771929824561,0.0,0
19,frosinone_parma_2021-08-20,Italian Serie B,2021-08-20 18:30:00+00:00,parma,frosinone,0.5,0,0.4545454545454545,0.4219409282700421,0.3508771929824561,1.0,0
20,catania_vibonese_2021-08-21,"Coppa Italia Serie C, Knockout stage",2021-08-21 15:30:00+00:00,catania,vibonese,1.0,0,0.4464285714285714,0.4385964912280702,0.3508771929824561,1.0,1
21,catania_vibonese_2021-08-21,"Coppa Italia Serie C, Knockout stage",2021-08-21 15:30:00+00:00,vibonese,catania,0.0,1,0.4385964912280702,0.4464285714285714,0.3508771929824561,0.0,1
22,az_picerno_palermo_2021-08-21,"Coppa Italia Serie C, Knockout stage",2021-08-21 15:30:00+00:00,palermo,az_picerno,1.0,1,0.7042253521126761,0.2040816326530612,0.2711496746203904,1.0,1
23,az_picerno_palermo_2021-08-21,"Coppa Italia Serie C, Knockout stage",2021-08-21 15:30:00+00:00,az_picerno,palermo,0.0,0,0.2040816326530612,0.7042253521126761,0.2711496746203904,0.0,1
24,mantova_pontedera_2021-08-21,"Coppa Italia Serie C, Knockout stage",2021-08-21 16:00:00+00:00,mantova,pontedera,1.0,0,0.3389830508474576,0.4878048780487805,0.3333333333333333,0.0,0
25,mantova_pontedera_2021-08-21,"Coppa Italia Serie C, Knockout stage",2021-08-21 16:00:00+00:00,pontedera,mantova,0.0,1,0.4878048780487805,0.3389830508474576,0.3333333333333333,1.0,0
26,modena_vis_pesaro_2021-08-21,"Coppa Italia Serie C, Knockout stage",2021-08-21 16:00:00+00:00,vis_pesaro,modena,0.0,1,0.3389830508474576,0.4807692307692307,0.3333333333333333,0.0,1
27,modena_vis_pesaro_2021-08-21,"Coppa Italia Serie C, Knockout stage",2021-08-21 16:00:00+00:00,modena,vis_pesaro,1.0,0,0.4807692307692307,0.3389830508474576,0.3333333333333333,1.0,1
28,perugia_pordenone_calcio_2021-08-21,Italian Serie B,2021-08-21 16:00:00+00:00,pordenone_calcio,perugia,0.0,1,0.4545454545454545,0.3448275862068966,0.3508771929824561,1.0,0
29,perugia_pordenone_calcio_2021-08-21,Italian Serie B,2021-08-21 16:00:00+00:00,perugia,pordenone_calcio,1.0,0,0.3448275862068966,0.4545454545454545,0.3508771929824561,0.0,0
30,empoli_lazio_2021-08-21,Italian Serie A,2021-08-21 18:45:00+00:00,empoli,lazio,0.0,1,0.2777777777777778,0.5882352941176471,0.2821670428893905,0.0,1
31,empoli_lazio_2021-08-21,Italian Serie A,2021-08-21 18:45:00+00:00,lazio,empoli,1.0,0,0.5882352941176471,0.2777777777777778,0.2821670428893905,1.0,1
32,atalanta_torino_2021-08-21,Italian Serie A,2021-08-21 18:45:00+00:00,atalanta,torino,1.0,0,0.6896551724137931,0.1923076923076923,0.238095238095238,1.0,1
33,atalanta_torino_2021-08-21,Italian Serie A,2021-08-21 18:45:00+00:00,torino,atalanta,0.0,1,0.1923076923076923,0.6896551724137931,0.238095238095238,0.0,1
34,juve_stabia_messina_2021-08-21,"Coppa Italia Serie C, Knockout stage",2021-08-21 19:00:00+00:00,messina,juve_stabia,1.0,0,0.1846381093057607,0.7142857142857143,0.2783964365256124,0.0,0
35,juve_stabia_messina_2021-08-21,"Coppa Italia Serie C, Knockout stage",2021-08-21 19:00:00+00:00,juve_stabia,messina,0.0,1,0.7142857142857143,0.1846381093057607,0.2783964365256124,1.0,0
36,juventus_u23_pro_sesto_2021-08-22,"Coppa Italia Serie C, Knockout stage",2021-08-22 16:00:00+00:00,juventus_u23,pro_sesto,1.0,0,0.4347826086956522,0.3846153846153846,0.3333333333333333,1.0,1
37,juventus_u23_pro_sesto_2021-08-22,"Coppa Italia Serie C, Knockout stage",2021-08-22 16:00:00+00:00,pro_sesto,juventus_u23,0.0,1,0.3846153846153846,0.4347826086956522,0.3333333333333333,0.0,1
38,juventus_udinese_2021-08-22,Italian Serie A,2021-08-22 16:30:00+00:00,udinese,juventus,0.5,1,0.1763668430335097,0.6896551724137931,0.2695417789757412,0.0,0
39,juventus_udinese_2021-08-22,Italian Serie A,2021-08-22 16:30:00+00:00,juventus,udinese,0.5,0,0.6896551724137931,0.1763668430335097,0.2695417789757412,1.0,0
40,cremonese_lecce_2021-08-22,Italian Serie B,2021-08-22 18:30:00+00:00,cremonese,lecce,1.0,1,0.4385964912280702,0.4444444444444444,0.3448275862068966,0.0,0
41,cremonese_lecce_2021-08-22,Italian Serie B,2021-08-22 18:30:00+00:00,lecce,cremonese,0.0,0,0.4444444444444444,0.4385964912280702,0.3448275862068966,1.0,0
42,napoli_venezia_2021-08-22,Italian Serie A,2021-08-22 18:45:00+00:00,napoli,venezia,1.0,1,0.8460236886632826,0.1,0.1818181818181818,1.0,1
43,napoli_venezia_2021-08-22,Italian Serie A,2021-08-22 18:45:00+00:00,venezia,napoli,0.0,0,0.1,0.8460236886632826,0.1818181818181818,0.0,1
44,as_roma_fiorentina_2021-08-22,Italian Serie A,2021-08-22 18:45:00+00:00,fiorentina,as_roma,0.0,0,0.2272727272727272,0.641025641025641,0.2631578947368421,0.0,1
45,as_roma_fiorentina_2021-08-22,Italian Serie A,2021-08-22 18:45:00+00:00,as_roma,fiorentina,1.0,1,0.641025641025641,0.2272727272727272,0.2631578947368421,1.0,1
46,taranto_virtus_francavilla_2021-08-22,"Coppa Italia Serie C, Knockout stage",2021-08-22 19:00:00+00:00,taranto,virtus_francavilla,0.0,0,0.2985074626865671,0.5405405405405405,0.3263707571801567,0.0,1
47,taranto_virtus_francavilla_2021-08-22,"Coppa Italia Serie C, Knockout stage",2021-08-22 19:00:00+00:00,virtus_francavilla,taranto,1.0,1,0.5405405405405405,0.2985074626865671,0.3263707571801567,1.0,1
48,cagliari_spezia_2021-08-23,Italian Serie A,2021-08-23 16:30:00+00:00,spezia,cagliari,0.5,0,0.303030303030303,0.5707762557077626,0.303030303030303,0.0,0
49,cagliari_spezia_2021-08-23,Italian Serie A,2021-08-23 16:30:00+00:00,cagliari,spezia,0.5,1,0.5707762557077626,0.303030303030303,0.303030303030303,1.0,0
50,ac_milan_sampdoria_2021-08-23,Italian Serie A,2021-08-23 18:45:00+00:00,sampdoria,ac_milan,0.0,1,0.3026634382566586,0.5714285714285714,0.3071253071253071,0.0,1
51,ac_milan_sampdoria_2021-08-23,Italian Serie A,2021-08-23 18:45:00+00:00,ac_milan,sampdoria,1.0,0,0.5714285714285714,0.3026634382566586,0.3071253071253071,1.0,1
52,udinese_venezia_2021-08-27,Italian Serie A,2021-08-27 16:30:00+00:00,venezia,udinese,0.0,0,0.3448275862068966,0.6211180124223602,0.3076923076923077,0.0,1
53,udinese_venezia_2021-08-27,Italian Serie A,2021-08-27 16:30:00+00:00,udinese,venezia,1.0,1,0.6211180124223602,0.3448275862068966,0.3076923076923077,1.0,1
54,lazio_spezia_2021-08-28,Italian Serie A,2021-08-28 16:30:00+00:00,lazio,spezia,1.0,1,0.8,0.125,0.2,1.0,1
55,lazio_spezia_2021-08-28,Italian Serie A,2021-08-28 16:30:00+00:00,spezia,lazio,0.0,0,0.125,0.8,0.2,0.0,1
56,atalanta_bologna_2021-08-28,Italian Serie A,2021-08-28 16:30:00+00:00,atalanta,bologna,0.5,1,0.8,0.131578947368421,0.1904761904761904,1.0,0
57,atalanta_bologna_2021-08-28,Italian Serie A,2021-08-28 16:30:00+00:00,bologna,atalanta,0.5,0,0.131578947368421,0.8,0.1904761904761904,0.0,0
58,ascoli_perugia_2021-08-28,Italian Serie B,2021-08-28 18:30:00+00:00,ascoli,perugia,1.0,0,0.3174603174603174,0.4878048780487805,0.3508771929824561,0.0,0
59,ascoli_perugia_2021-08-28,Italian Serie B,2021-08-28 18:30:00+00:00,perugia,ascoli,0.0,1,0.4878048780487805,0.3174603174603174,0.3508771929824561,1.0,0
60,legnago_salus_mantova_2021-08-28,"Serie C, Girone A",2021-08-28 18:30:00+00:00,mantova,legnago_salus,0.5,0,0.3773584905660377,0.4347826086956522,0.3703703703703703,0.0,0
61,legnago_salus_mantova_2021-08-28,"Serie C, Girone A",2021-08-28 18:30:00+00:00,legnago_salus,mantova,0.5,1,0.4347826086956522,0.3773584905660377,0.3703703703703703,1.0,0
62,fiorentina_torino_2021-08-28,Italian Serie A,2021-08-28 18:45:00+00:00,torino,fiorentina,0.0,0,0.3846153846153846,0.5555555555555556,0.2941176470588235,0.0,1
63,fiorentina_torino_2021-08-28,Italian Serie A,2021-08-28 18:45:00+00:00,fiorentina,torino,1.0,1,0.5555555555555556,0.3846153846153846,0.2941176470588235,1.0,1
64,empoli_juventus_2021-08-28,Italian Serie A,2021-08-28 18:45:00+00:00,juventus,empoli,0.0,1,0.8333333333333334,0.196078431372549,0.1818181818181818,1.0,0
65,empoli_juventus_2021-08-28,Italian Serie A,2021-08-28 18:45:00+00:00,empoli,juventus,1.0,0,0.196078431372549,0.8333333333333334,0.1818181818181818,0.0,0
66,az_picerno_vibonese_2021-08-29,"Serie C, Girone C",2021-08-29 15:30:00+00:00,az_picerno,vibonese,0.5,0,0.3213367609254499,0.5263157894736842,0.3389830508474576,0.0,0
67,az_picerno_vibonese_2021-08-29,"Serie C, Girone C",2021-08-29 15:30:00+00:00,vibonese,az_picerno,0.5,1,0.5263157894736842,0.3213367609254499,0.3389830508474576,1.0,0
68,giana_erminio_pro_sesto_2021-08-29,"Serie C, Girone A",2021-08-29 15:30:00+00:00,pro_sesto,giana_erminio,0.0,0,0.3828483920367534,0.4545454545454545,0.3636363636363636,0.0,1
69,giana_erminio_pro_sesto_2021-08-29,"Serie C, Girone A",2021-08-29 15:30:00+00:00,giana_erminio,pro_sesto,1.0,1,0.4545454545454545,0.3828483920367534,0.3636363636363636,1.0,1
70,olbia_pistoiese_2021-08-29,"Serie C, Girone B",2021-08-29 15:30:00+00:00,pistoiese,olbia,0.0,0,0.2597402597402597,0.6172839506172839,0.3174603174603174,0.0,1
71,olbia_pistoiese_2021-08-29,"Serie C, Girone B",2021-08-29 15:30:00+00:00,olbia,pistoiese,1.0,1,0.6172839506172839,0.2597402597402597,0.3174603174603174,1.0,1
72,cittadella_crotone_2021-08-29,Italian Serie B,2021-08-29 16:00:00+00:00,crotone,cittadella,0.0,0,0.334448160535117,0.5,0.3448275862068966,0.0,1
73,cittadella_crotone_2021-08-29,Italian Serie B,2021-08-29 16:00:00+00:00,cittadella,crotone,1.0,1,0.5,0.334448160535117,0.3448275862068966,1.0,1
74,sampdoria_sassuolo_2021-08-29,Italian Serie A,2021-08-29 16:30:00+00:00,sampdoria,sassuolo,0.5,0,0.4716981132075471,0.5050505050505051,0.311720698254364,0.0,0
75,sampdoria_sassuolo_2021-08-29,Italian Serie A,2021-08-29 16:30:00+00:00,sassuolo,sampdoria,0.5,1,0.5050505050505051,0.4716981132075471,0.311720698254364,1.0,0
76,catanzaro_virtus_francavilla_2021-08-29,"Serie C, Girone C",2021-08-29 16:30:00+00:00,catanzaro,virtus_francavilla,1.0,1,0.6993006993006994,0.2222222222222222,0.2941176470588235,1.0,1
77,catanzaro_virtus_francavilla_2021-08-29,"Serie C, Girone C",2021-08-29 16:30:00+00:00,virtus_francavilla,catanzaro,0.0,0,0.2222222222222222,0.6993006993006994,0.2941176470588235,0.0,1
78,genoa_napoli_2021-08-29,Italian Serie A,2021-08-29 16:30:00+00:00,genoa,napoli,0.0,1,0.5714285714285714,0.6493506493506493,0.2821670428893905,0.0,1
79,genoa_napoli_2021-08-29,Italian Serie A,2021-08-29 16:30:00+00:00,napoli,genoa,1.0,0,0.6493506493506493,0.5714285714285714,0.2821670428893905,1.0,1
80,fidelis_andria_juve_stabia_2021-08-29,"Serie C, Girone C",2021-08-29 18:30:00+00:00,juve_stabia,fidelis_andria,0.5,0,0.3846153846153846,0.4545454545454545,0.352112676056338,0.0,0
81,fidelis_andria_juve_stabia_2021-08-29,"Serie C, Girone C",2021-08-29 18:30:00+00:00,fidelis_andria,juve_stabia,0.5,1,0.4545454545454545,0.3846153846153846,0.352112676056338,1.0,0
82,latina_palermo_2021-08-29,"Serie C, Girone C",2021-08-29 18:30:00+00:00,latina,palermo,0.0,0,0.1724137931034483,0.7575757575757576,0.2702702702702702,0.0,1
83,latina_palermo_2021-08-29,"Serie C, Girone C",2021-08-29 18:30:00+00:00,palermo,latina,1.0,1,0.7575757575757576,0.1724137931034483,0.2702702702702702,1.0,1
84,ac_milan_cagliari_2021-08-29,Italian Serie A,2021-08-29 18:45:00+00:00,cagliari,ac_milan,0.0,0,0.5555555555555556,0.6944444444444444,0.2399232245681382,0.0,1
85,ac_milan_cagliari_2021-08-29,Italian Serie A,2021-08-29 18:45:00+00:00,ac_milan,cagliari,1.0,1,0.6944444444444444,0.5555555555555556,0.2399232245681382,1.0,1
86,pro_sesto_pro_vercelli_2021-09-04,"Serie C, Girone A",2021-09-04 15:30:00+00:00,pro_vercelli,pro_sesto,1.0,0,0.4201680672268907,0.4545454545454545,0.4115226337448559,0.0,0
87,pro_sesto_pro_vercelli_2021-09-04,"Serie C, Girone A",2021-09-04 15:30:00+00:00,pro_sesto,pro_vercelli,0.0,1,0.4545454545454545,0.4201680672268907,0.4115226337448559,1.0,0
88,giana_erminio_mantova_2021-09-04,"Serie C, Girone A",2021-09-04 15:30:00+00:00,giana_erminio,mantova,0.5,0,0.3856536829926726,0.4545454545454545,0.3921568627450981,0.0,0
89,giana_erminio_mantova_2021-09-04,"Serie C, Girone A",2021-09-04 15:30:00+00:00,mantova,giana_erminio,0.5,1,0.4545454545454545,0.3856536829926726,0.3921568627450981,1.0,0
90,az_picerno_catanzaro_2021-09-04,"Serie C, Girone C",2021-09-04 18:30:00+00:00,catanzaro,az_picerno,0.5,0,0.5882352941176471,0.2941176470588235,0.3278688524590164,1.0,0
91,az_picerno_catanzaro_2021-09-04,"Serie C, Girone C",2021-09-04 18:30:00+00:00,az_picerno,catanzaro,0.5,1,0.2941176470588235,0.5882352941176471,0.3278688524590164,0.0,0
92,campobasso_taranto_2021-09-04,"Serie C, Girone C",2021-09-04 18:30:00+00:00,taranto,campobasso,1.0,0,0.4066693777958519,0.4273504273504274,0.3846153846153846,0.0,0
93,campobasso_taranto_2021-09-04,"Serie C, Girone C",2021-09-04 18:30:00+00:00,campobasso,taranto,0.0,1,0.4273504273504274,0.4066693777958519,0.3846153846153846,1.0,0
94,foggia_potenza_2021-09-05,"Serie C, Girone C",2021-09-05 15:30:00+00:00,potenza,foggia,0.0,0,0.3745318352059925,0.4761904761904761,0.3436426116838488,0.0,1
95,foggia_potenza_2021-09-05,"Serie C, Girone C",2021-09-05 15:30:00+00:00,foggia,potenza,1.0,1,0.4761904761904761,0.3745318352059925,0.3436426116838488,1.0,1
96,vibonese_virtus_francavilla_2021-09-05,"Serie C, Girone C",2021-09-05 15:30:00+00:00,virtus_francavilla,vibonese,1.0,1,0.4878048780487805,0.355366027007818,0.3773584905660377,1.0,1
97,vibonese_virtus_francavilla_2021-09-05,"Serie C, Girone C",2021-09-05 15:30:00+00:00,vibonese,virtus_francavilla,0.0,0,0.355366027007818,0.4878048780487805,0.3773584905660377,0.0,1
98,frosinone_perugia_2021-09-11,Italian Serie B,2021-09-11 12:00:00+00:00,frosinone,perugia,0.5,1,0.5464480874316939,0.2941176470588235,0.3278688524590164,1.0,0
99,frosinone_perugia_2021-09-11,Italian Serie B,2021-09-11 12:00:00+00:00,perugia,frosinone,0.5,0,0.2941176470588235,0.5464480874316939,0.3278688524590164,0.0,0
100,empoli_venezia_2021-09-11,Italian Serie A,2021-09-11 13:00:00+00:00,empoli,venezia,0.0,1,0.625,0.25,0.2666666666666666,1.0,0
101,empoli_venezia_2021-09-11,Italian Serie A,2021-09-11 13:00:00+00:00,venezia,empoli,1.0,0,0.25,0.625,0.2666666666666666,0.0,0
102,palermo_taranto_2021-09-11,"Serie C, Girone C",2021-09-11 15:30:00+00:00,palermo,taranto,0.0,0,0.5319148936170213,0.3278688524590164,0.3508771929824561,1.0,0
103,palermo_taranto_2021-09-11,"Serie C, Girone C",2021-09-11 15:30:00+00:00,taranto,palermo,1.0,1,0.3278688524590164,0.5319148936170213,0.3508771929824561,0.0,0
104,juventus_napoli_2021-09-11,Italian Serie A,2021-09-11 16:00:00+00:00,juventus,napoli,0.0,0,0.3448275862068966,0.4878048780487805,0.3071253071253071,0.0,1
105,juventus_napoli_2021-09-11,Italian Serie A,2021-09-11 16:00:00+00:00,napoli,juventus,1.0,1,0.4878048780487805,0.3448275862068966,0.3071253071253071,1.0,1
106,atalanta_fiorentina_2021-09-11,Italian Serie A,2021-09-11 18:45:00+00:00,fiorentina,atalanta,1.0,0,0.2083333333333333,0.6451612903225806,0.2631578947368421,0.0,0
107,atalanta_fiorentina_2021-09-11,Italian Serie A,2021-09-11 18:45:00+00:00,atalanta,fiorentina,0.0,1,0.6451612903225806,0.2083333333333333,0.2631578947368421,1.0,0
108,cagliari_genoa_2021-09-12,Italian Serie A,2021-09-12 13:00:00+00:00,cagliari,genoa,0.0,1,0.5128205128205129,0.2860411899313501,0.3125,1.0,0
109,cagliari_genoa_2021-09-12,Italian Serie A,2021-09-12 13:00:00+00:00,genoa,cagliari,1.0,0,0.2860411899313501,0.5128205128205129,0.3125,0.0,0
110,spezia_udinese_2021-09-12,Italian Serie A,2021-09-12 13:00:00+00:00,spezia,udinese,0.0,1,0.3333333333333333,0.49800796812749,0.3076923076923077,0.0,1
111,spezia_udinese_2021-09-12,Italian Serie A,2021-09-12 13:00:00+00:00,udinese,spezia,1.0,0,0.49800796812749,0.3333333333333333,0.3076923076923077,1.0,1
112,cittadella_cremonese_2021-09-12,Italian Serie B,2021-09-12 14:15:00+00:00,cremonese,cittadella,1.0,1,0.5649717514124294,0.2898550724637681,0.3278688524590164,1.0,1
113,cittadella_cremonese_2021-09-12,Italian Serie B,2021-09-12 14:15:00+00:00,cittadella,cremonese,0.0,0,0.2898550724637681,0.5649717514124294,0.3278688524590164,0.0,1
114,catanzaro_potenza_2021-09-12,"Serie C, Girone C",2021-09-12 15:30:00+00:00,catanzaro,potenza,0.5,1,0.7518796992481203,0.1668891855807743,0.2631578947368421,1.0,0
115,catanzaro_potenza_2021-09-12,"Serie C, Girone C",2021-09-12 15:30:00+00:00,potenza,catanzaro,0.5,0,0.1668891855807743,0.7518796992481203,0.2631578947368421,0.0,0
116,juve_stabia_vibonese_2021-09-12,"Serie C, Girone C",2021-09-12 15:30:00+00:00,vibonese,juve_stabia,0.0,1,0.3929273084479371,0.4347826086956522,0.3773584905660377,0.0,1
117,juve_stabia_vibonese_2021-09-12,"Serie C, Girone C",2021-09-12 15:30:00+00:00,juve_stabia,vibonese,1.0,0,0.4347826086956522,0.3929273084479371,0.3773584905660377,1.0,1
118,pistoiese_pontedera_2021-09-12,"Serie C, Girone B",2021-09-12 15:30:00+00:00,pistoiese,pontedera,0.0,0,0.3913894324853229,0.4347826086956522,0.3636363636363636,0.0,1
119,pistoiese_pontedera_2021-09-12,"Serie C, Girone B",2021-09-12 15:30:00+00:00,pontedera,pistoiese,1.0,1,0.4347826086956522,0.3913894324853229,0.3636363636363636,1.0,1
120,pescara_vis_pesaro_2021-09-12,"Serie C, Girone B",2021-09-12 15:30:00+00:00,vis_pesaro,pescara,0.5,0,0.2151462994836488,0.6896551724137931,0.2941176470588235,0.0,0
121,pescara_vis_pesaro_2021-09-12,"Serie C, Girone B",2021-09-12 15:30:00+00:00,pescara,vis_pesaro,0.5,1,0.6896551724137931,0.2151462994836488,0.2941176470588235,1.0,0
122,ac_milan_lazio_2021-09-12,Italian Serie A,2021-09-12 16:00:00+00:00,lazio,ac_milan,0.0,0,0.3448275862068966,0.4672897196261682,0.3125,0.0,1
123,ac_milan_lazio_2021-09-12,Italian Serie A,2021-09-12 16:00:00+00:00,ac_milan,lazio,1.0,1,0.4672897196261682,0.3448275862068966,0.3125,1.0,1
124,parma_pordenone_calcio_2021-09-12,Italian Serie B,2021-09-12 18:30:00+00:00,pordenone_calcio,parma,0.0,1,0.3636363636363636,0.4651162790697674,0.3508771929824561,0.0,1
125,parma_pordenone_calcio_2021-09-12,Italian Serie B,2021-09-12 18:30:00+00:00,parma,pordenone_calcio,1.0,0,0.4651162790697674,0.3636363636363636,0.3508771929824561,1.0,1
126,fidelis_andria_virtus_francavilla_2021-09-12,"Serie C, Girone C",2021-09-12 18:30:00+00:00,fidelis_andria,virtus_francavilla,0.0,1,0.4761904761904761,0.3679175864606328,0.3831417624521073,1.0,0
127,fidelis_andria_virtus_francavilla_2021-09-12,"Serie C, Girone C",2021-09-12 18:30:00+00:00,virtus_francavilla,fidelis_andria,1.0,0,0.3679175864606328,0.4761904761904761,0.3831417624521073,0.0,0
128,as_roma_sassuolo_2021-09-12,Italian Serie A,2021-09-12 18:45:00+00:00,sassuolo,as_roma,0.0,0,0.2325581395348837,0.6493506493506493,0.2409638554216867,0.0,1
129,as_roma_sassuolo_2021-09-12,Italian Serie A,2021-09-12 18:45:00+00:00,as_roma,sassuolo,1.0,1,0.6493506493506493,0.2325581395348837,0.2409638554216867,1.0,1
130,fidelis_andria_virtus_francavilla_2021-09-15,"Coppa Italia Serie C, Knockout stage",2021-09-15 15:30:00+00:00,virtus_francavilla,fidelis_andria,0.0,0,0.355366027007818,0.4761904761904761,0.3571428571428571,0.0,1
131,fidelis_andria_virtus_francavilla_2021-09-15,"Coppa Italia Serie C, Knockout stage",2021-09-15 15:30:00+00:00,fidelis_andria,virtus_francavilla,1.0,1,0.4761904761904761,0.355366027007818,0.3571428571428571,1.0,1
132,foggia_messina_2021-09-15,"Coppa Italia Serie C, Knockout stage",2021-09-15 15:30:00+00:00,messina,foggia,0.0,0,0.3076923076923077,0.6666666666666666,0.3448275862068966,0.0,1
133,foggia_messina_2021-09-15,"Coppa Italia Serie C, Knockout stage",2021-09-15 15:30:00+00:00,foggia,messina,1.0,1,0.6666666666666666,0.3076923076923077,0.3448275862068966,1.0,1
134,catania_catanzaro_2021-09-15,"Coppa Italia Serie C, Knockout stage",2021-09-15 15:30:00+00:00,catania,catanzaro,0.0,0,0.3174603174603174,0.5747126436781609,0.3333333333333333,0.0,1
135,catania_catanzaro_2021-09-15,"Coppa Italia Serie C, Knockout stage",2021-09-15 15:30:00+00:00,catanzaro,catania,1.0,1,0.5747126436781609,0.3174603174603174,0.3333333333333333,1.0,1
136,albinoleffe_pro_vercelli_2021-09-15,"Coppa Italia Serie C, Knockout stage",2021-09-15 18:00:00+00:00,albinoleffe,pro_vercelli,1.0,0,0.3471017007983339,0.5,0.3665689149560117,0.0,0
137,albinoleffe_pro_vercelli_2021-09-15,"Coppa Italia Serie C, Knockout stage",2021-09-15 18:00:00+00:00,pro_vercelli,albinoleffe,0.0,1,0.5,0.3471017007983339,0.3665689149560117,1.0,0
138,sassuolo_torino_2021-09-17,Italian Serie A,2021-09-17 18:45:00+00:00,sassuolo,torino,0.0,1,0.5813953488372093,0.2631578947368421,0.2777777777777778,1.0,0
139,sassuolo_torino_2021-09-17,Italian Serie A,2021-09-17 18:45:00+00:00,torino,sassuolo,1.0,0,0.2631578947368421,0.5813953488372093,0.2777777777777778,0.0,0
140,fiorentina_genoa_2021-09-18,Italian Serie A,2021-09-18 13:00:00+00:00,fiorentina,genoa,1.0,0,0.48828125,0.3174603174603174,0.3144654088050314,1.0,1
141,fiorentina_genoa_2021-09-18,Italian Serie A,2021-09-18 13:00:00+00:00,genoa,fiorentina,0.0,1,0.3174603174603174,0.48828125,0.3144654088050314,0.0,1
142,empoli_sampdoria_2021-09-19,Italian Serie A,2021-09-19 10:30:00+00:00,empoli,sampdoria,0.0,1,0.4081632653061224,0.4,0.303030303030303,1.0,0
143,empoli_sampdoria_2021-09-19,Italian Serie A,2021-09-19 10:30:00+00:00,sampdoria,empoli,1.0,0,0.4,0.4081632653061224,0.303030303030303,0.0,0
144,foggia_latina_2021-09-19,"Serie C, Girone C",2021-09-19 12:30:00+00:00,latina,foggia,0.5,1,0.4385964912280702,0.3885003885003885,0.3636363636363636,1.0,0
145,foggia_latina_2021-09-19,"Serie C, Girone C",2021-09-19 12:30:00+00:00,foggia,latina,0.5,0,0.3885003885003885,0.4385964912280702,0.3636363636363636,0.0,0
